imagen,deteccion,nivel,categoría
1e0a955a6897597fd5386d3477c945bb_reflejada1.jpg,Wasp,0.8937599658966064,Wasp
1e0a955a6897597fd5386d3477c945bb_reflejada1.jpg,Wasp,0.8305091261863708,Wasp
1e0a955a6897597fd5386d3477c945bb_reflejada1.jpg,Wasp,0.37005579471588135,Wasp
1e0a955a6897597fd5386d3477c945bb_reflejada2.jpg,Wasp,0.7724328637123108,Wasp
1e0a955a6897597fd5386d3477c945bb_reflejada2.jpg,Wasp,0.7079115509986877,Wasp
1e0a955a6897597fd5386d3477c945bb_reflejada2.jpg,Wasp,0.8333991765975952,Wasp
1e0a955a6897597fd5386d3477c945bb_reflejada2.jpg,Wasp,0.8095631003379822,Wasp
1e0a955a6897597fd5386d3477c945bb_reflejada2.jpg,Wasp,0.7269171476364136,Wasp
1f27fae92195704ab5e9a0d39377d25a_reflejada1.jpg,Wasp,0.7922048568725586,Wasp
1f27fae92195704ab5e9a0d39377d25a_reflejada1.jpg,Wasp,0.6988606452941895,Wasp
1f27fae92195704ab5e9a0d39377d25a_reflejada1.jpg,Wasp,0.9071986079216003,Wasp
1f27fae92195704ab5e9a0d39377d25a_reflejada1.jpg,Wasp,0.8579042553901672,Wasp
1f27fae92195704ab5e9a0d39377d25a_reflejada1.jpg,no_detection,0.0,Wasp
1f52bc2f955f2fa6742edecffd2a0406.jpg,Lepidoptera,0.6509707570075989,Lepidoptera
1f52bc2f955f2fa6742edecffd2a0406.jpg,Lepidoptera,0.6948084831237793,Lepidoptera
1f52bc2f955f2fa6742edecffd2a0406.jpg,Lepidoptera,0.8610806465148926,Lepidoptera
1f52bc2f955f2fa6742edecffd2a0406.jpg,Lepidoptera,0.8107609748840332,Lepidoptera
1f52bc2f955f2fa6742edecffd2a0406.jpg,no_detection,0.0,Lepidoptera
20.04.22.39.JPG,Diptera,0.5490558743476868,Diptera
20.04.22.39.JPG,Diptera,0.5490558743476868,Diptera
20.04.22.39.JPG,Diptera,0.44776642322540283,Diptera
20.04.22.39.JPG,Diptera,0.44776642322540283,Diptera
20.04.22.39.JPG,Diptera,0.725445032119751,Diptera
20.04.22.39.JPG,Diptera,0.725445032119751,Diptera
20.04.22.39.JPG,Diptera,0.39535558223724365,Diptera
20.04.22.39.JPG,Diptera,0.39535558223724365,Diptera
20.04.22.39.JPG,no_detection,0.0,Diptera
20.04.22.39.JPG,no_detection,0.0,Diptera
20.04.22.39_reflejada1.jpg,Diptera,0.4498046040534973,Diptera
20.04.22.39_reflejada1.jpg,Diptera,0.4498046040534973,Diptera
20.04.22.39_reflejada1.jpg,Diptera,0.5573117733001709,Diptera
20.04.22.39_reflejada1.jpg,Diptera,0.5573117733001709,Diptera
20.04.22.39_reflejada1.jpg,Diptera,0.39130714535713196,Diptera
20.04.22.39_reflejada1.jpg,Diptera,0.39130714535713196,Diptera
20.04.22.39_reflejada1.jpg,Diptera,0.6374031901359558,Diptera
20.04.22.39_reflejada1.jpg,Diptera,0.6374031901359558,Diptera
20.04.22.39_reflejada1.jpg,no_detection,0.0,Diptera
20.04.22.39_reflejada1.jpg,no_detection,0.0,Diptera
20.04.23.36.JPG,Coleoptera,0.3319849967956543,Diptera
20.04.23.36.JPG,Diptera,0.26770246028900146,Diptera
20.04.23.36.JPG,Diptera,0.5034539103507996,Diptera
20.04.23.36.JPG,Coleoptera,0.48876991868019104,Diptera
20.04.23.36.JPG,no_detection,0.0,Diptera
20.04.23.41.JPG,Diptera,0.4892435073852539,Diptera
20.04.23.41.JPG,Diptera,0.7613468766212463,Diptera
20.04.23.41.JPG,Diptera,0.8645877838134766,Diptera
20.04.23.41.JPG,Diptera,0.7350988984107971,Diptera
20.04.23.41.JPG,no_detection,0.0,Diptera
20.04.23.41_reflejada1.jpg,Diptera,0.7013731598854065,Diptera
20.04.23.41_reflejada1.jpg,Diptera,0.7784655690193176,Diptera
20.04.23.41_reflejada1.jpg,Diptera,0.8434747457504272,Diptera
20.04.23.41_reflejada1.jpg,Diptera,0.7531246542930603,Diptera
20.04.23.41_reflejada1.jpg,no_detection,0.0,Diptera
20.04.23.56.JPG,Diptera,0.48195329308509827,Diptera
20.04.23.56.JPG,Diptera,0.44248899817466736,Diptera
20.04.23.56.JPG,Diptera,0.5182362794876099,Diptera
20.04.23.56.JPG,Diptera,0.43153882026672363,Diptera
20.04.23.56.JPG,no_detection,0.0,Diptera
20210317_122450.jpg,Bee,0.5019054412841797,Bee
20210317_122450.jpg,Bee,0.38748711347579956,Bee
20210317_122450.jpg,Bee,0.37856966257095337,Bee
20210317_122450.jpg,Bee,0.425555020570755,Bee
20210317_122450.jpg,Bee,0.5810021758079529,Bee
20210317_122455.jpg,Bee,0.8789626359939575,Bee
20210317_122455.jpg,Bee,0.7378378510475159,Bee
20210317_122455.jpg,Bee,0.7122158408164978,Bee
20210317_122455.jpg,Bee,0.9059829115867615,Bee
20210317_122455.jpg,Bee,0.9017102122306824,Bee
20210317_122459.jpg,Bee,0.8354488611221313,Bee
20210317_122459.jpg,Bee,0.6672757267951965,Bee
20210317_122459.jpg,Bee,0.7093494534492493,Bee
20210317_122459.jpg,Bee,0.8857279419898987,Bee
20210317_122459.jpg,Bee,0.8474714159965515,Bee
20210317_122512.jpg,Bee,0.834553599357605,Bee
20210317_122512.jpg,no_detection,0.0,Bee
20210317_122512.jpg,Bee,0.7027830481529236,Bee
20210317_122512.jpg,Bee,0.6698898077011108,Bee
20210317_122512.jpg,Bee,0.8495088219642639,Bee
20210329_113145.jpg,no_detection,0.0,Lepidoptera
20210329_113145.jpg,no_detection,0.0,Lepidoptera
20210329_113145.jpg,no_detection,0.0,Lepidoptera
20210329_113145.jpg,no_detection,0.0,Lepidoptera
20210329_113145.jpg,no_detection,0.0,Lepidoptera
20210329_113145_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113145_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113145_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113145_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113145_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113146.jpg,no_detection,0.0,Lepidoptera
20210329_113146.jpg,no_detection,0.0,Lepidoptera
20210329_113146.jpg,no_detection,0.0,Lepidoptera
20210329_113146.jpg,no_detection,0.0,Lepidoptera
20210329_113146.jpg,no_detection,0.0,Lepidoptera
20210329_113149.jpg,Lepidoptera,0.5098046660423279,Lepidoptera
20210329_113149.jpg,Lepidoptera,0.4522760212421417,Lepidoptera
20210329_113149.jpg,no_detection,0.0,Lepidoptera
20210329_113149.jpg,Lepidoptera,0.5056605339050293,Lepidoptera
20210329_113149.jpg,no_detection,0.0,Lepidoptera
20210329_113150_reflejada1.jpg,Lepidoptera,0.49108654260635376,Lepidoptera
20210329_113150_reflejada1.jpg,Lepidoptera,0.43648776412010193,Lepidoptera
20210329_113150_reflejada1.jpg,Lepidoptera,0.45971816778182983,Lepidoptera
20210329_113150_reflejada1.jpg,Lepidoptera,0.6898870468139648,Lepidoptera
20210329_113150_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113151.jpg,Lepidoptera,0.3231123685836792,Lepidoptera
20210329_113151.jpg,Lepidoptera,0.26531073451042175,Lepidoptera
20210329_113151.jpg,no_detection,0.0,Lepidoptera
20210329_113151.jpg,no_detection,0.0,Lepidoptera
20210329_113151.jpg,no_detection,0.0,Lepidoptera
20210329_113151_reflejada1.jpg,Lepidoptera,0.3179093599319458,Lepidoptera
20210329_113151_reflejada1.jpg,Lepidoptera,0.36990630626678467,Lepidoptera
20210329_113151_reflejada1.jpg,Lepidoptera,0.3337443172931671,Lepidoptera
20210329_113151_reflejada1.jpg,Lepidoptera,0.2960502505302429,Lepidoptera
20210329_113151_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113152_reflejada1.jpg,Lepidoptera,0.699596107006073,Lepidoptera
20210329_113152_reflejada1.jpg,Lepidoptera,0.7678937911987305,Lepidoptera
20210329_113152_reflejada1.jpg,Lepidoptera,0.679964005947113,Lepidoptera
20210329_113152_reflejada1.jpg,Lepidoptera,0.5531302094459534,Lepidoptera
20210329_113152_reflejada1.jpg,Lepidoptera,0.8381003737449646,Lepidoptera
20210329_113153.jpg,Lepidoptera,0.44823211431503296,Lepidoptera
20210329_113153.jpg,Lepidoptera,0.3336608409881592,Lepidoptera
20210329_113153.jpg,no_detection,0.0,Lepidoptera
20210329_113153.jpg,Lepidoptera,0.4095243513584137,Lepidoptera
20210329_113153.jpg,no_detection,0.0,Lepidoptera
20210329_113153_reflejada1.jpg,Lepidoptera,0.33003345131874084,Lepidoptera
20210329_113153_reflejada1.jpg,Lepidoptera,0.34405994415283203,Lepidoptera
20210329_113153_reflejada1.jpg,Lepidoptera,0.33183950185775757,Lepidoptera
20210329_113153_reflejada1.jpg,Lepidoptera,0.45737022161483765,Lepidoptera
20210329_113153_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113154.jpg,Lepidoptera,0.5828520059585571,Lepidoptera
20210329_113154.jpg,Lepidoptera,0.4537276327610016,Lepidoptera
20210329_113154.jpg,Lepidoptera,0.4997556209564209,Lepidoptera
20210329_113154.jpg,Lepidoptera,0.6346290707588196,Lepidoptera
20210329_113154.jpg,no_detection,0.0,Lepidoptera
20210329_113155.jpg,Lepidoptera,0.7146088480949402,Lepidoptera
20210329_113155.jpg,Lepidoptera,0.7039445042610168,Lepidoptera
20210329_113155.jpg,Lepidoptera,0.6553217768669128,Lepidoptera
20210329_113155.jpg,Lepidoptera,0.5694295763969421,Lepidoptera
20210329_113155.jpg,Lepidoptera,0.6110903024673462,Lepidoptera
20210329_113201.jpg,Lepidoptera,0.4857800006866455,Lepidoptera
20210329_113201.jpg,no_detection,0.0,Lepidoptera
20210329_113201.jpg,no_detection,0.0,Lepidoptera
20210329_113201.jpg,no_detection,0.0,Lepidoptera
20210329_113201.jpg,no_detection,0.0,Lepidoptera
20210329_113203.jpg,Lepidoptera,0.3220040798187256,Lepidoptera
20210329_113203.jpg,Lepidoptera,0.6572058796882629,Lepidoptera
20210329_113203.jpg,no_detection,0.0,Lepidoptera
20210329_113203.jpg,Lepidoptera,0.46467190980911255,Lepidoptera
20210329_113203.jpg,no_detection,0.0,Lepidoptera
20210329_113204_reflejada1.jpg,Lepidoptera,0.6344653964042664,Lepidoptera
20210329_113204_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113204_reflejada1.jpg,Lepidoptera,0.4119647741317749,Lepidoptera
20210329_113204_reflejada1.jpg,Lepidoptera,0.6878042817115784,Lepidoptera
20210329_113204_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113208.jpg,no_detection,0.0,Lepidoptera
20210329_113208.jpg,no_detection,0.0,Lepidoptera
20210329_113208.jpg,no_detection,0.0,Lepidoptera
20210329_113208.jpg,no_detection,0.0,Lepidoptera
20210329_113208.jpg,no_detection,0.0,Lepidoptera
20210329_113209.jpg,no_detection,0.0,Lepidoptera
20210329_113209.jpg,no_detection,0.0,Lepidoptera
20210329_113209.jpg,no_detection,0.0,Lepidoptera
20210329_113209.jpg,no_detection,0.0,Lepidoptera
20210329_113209.jpg,no_detection,0.0,Lepidoptera
20210329_113209_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113209_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113209_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113209_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113209_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113210_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113210_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113210_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113210_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113210_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113211.jpg,no_detection,0.0,Lepidoptera
20210329_113211.jpg,no_detection,0.0,Lepidoptera
20210329_113211.jpg,no_detection,0.0,Lepidoptera
20210329_113211.jpg,no_detection,0.0,Lepidoptera
20210329_113211.jpg,no_detection,0.0,Lepidoptera
20210329_113212.jpg,no_detection,0.0,Lepidoptera
20210329_113212.jpg,no_detection,0.0,Lepidoptera
20210329_113212.jpg,no_detection,0.0,Lepidoptera
20210329_113212.jpg,no_detection,0.0,Lepidoptera
20210329_113212.jpg,no_detection,0.0,Lepidoptera
20210329_113212_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113212_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113212_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113212_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113212_reflejada1.jpg,no_detection,0.0,Lepidoptera
20210329_113213_reflejada1.jpg,no_detection,0.0,Lepidoptera
